;feridos;veiculos;ano;CD_UF_IBGE;CD_MUNICIPIO_IBGE;classificacao_acidente_Com Vítimas Fatais;classificacao_acidente_Com Vítimas Feridas;classificacao_acidente_Ignorado;classificacao_acidente_Sem Vítimas;sentido_via_Crescente;sentido_via_Decrescente;sentido_via_Não Informado;tipo_pista_Dupla;tipo_pista_Múltipla;tipo_pista_Simples;uso_solo_Não;uso_solo_Rural;uso_solo_Sim;uso_solo_Urbano;causa_acidente_freq;tipo_acidente_freq;condicao_metereologica_freq;tracado_via_freq;dia_semana_num_sen;dia_semana_num_cos;mes_sen;mes_cos;hora_sen;hora_cos;fase_dia_encoded;br_km_freq_normal;km_relativo
251;2;2;2007;42;4213302;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;505012;99197;386016;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;0.30824427480916033
252;0;3;2007;43;4314159;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;245893;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
253;2;1;2007;27;2709152;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;230929;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844386;0.5000000000000001;0.0;0.0001;
254;0;1;2007;27;2704302;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;230929;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
255;1;1;2007;29;2905602;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;43755;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;0.0;0.0001;
256;0;4;2007;42;4201307;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
257;0;2;2007;42;4200606;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
258;0;1;2007;52;5212501;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;40637;230929;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.9659258262890683;-0.25881904510252063;1.0;0.0001;
259;1;2;2007;43;4313508;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;505012;155614;245893;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;3.0;0.0001;0.016669490089784855
260;0;1;2007;43;4320107;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;19044;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
261;0;2;2007;42;4202008;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;157307;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.00024236582028001728;
262;1;2;2007;24;2407104;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;23400;288147;386016;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;0.0013396127681841968
263;0;3;2007;24;2401206;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;157307;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.9659258262890683;-0.25881904510252063;1.0;0.0001;
264;0;4;2007;15;1500800;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;157307;551186;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
265;0;1;2007;35;3504107;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;449024;95937;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.0;6.123233995736766e-17;1.0;0.0001;0.058091286307053944
266;2;2;2007;24;2402600;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;449024;155614;386016;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
267;0;2;2007;42;4206900;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;157307;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;0.019293078055964655
268;0;1;2007;31;3109006;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;449024;230929;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;3.4092122830440585
269;0;2;2007;43;4317608;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;157307;551186;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.2246467991473532e-16;-1.0;1.0;0.0001;
270;0;3;2007;15;1500800;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;0.01723209477652127
271;0;4;2007;42;4206900;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;157307;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;
272;0;1;2007;41;4104006;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;449024;114825;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;0.09066901408450705
273;0;2;2007;42;4202008;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;157307;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
274;0;1;2007;31;3147402;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;
275;0;2;2007;42;4204301;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;157307;551186;245893;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
276;0;1;2007;31;3148004;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;230929;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
277;0;3;2007;32;3203205;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;505012;551186;339957;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0003239180244574144;0.024546389358808506
278;1;2;2007;42;4203600;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;288147;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;3.0;0.0001;
279;0;2;2007;43;4322509;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;449024;155614;1124644;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.2246467991473532e-16;-1.0;1.0;0.0001;
280;1;2;2007;15;1504208;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;63300;288147;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.00023503528507306024;0.016741071428571428
281;0;2;2007;29;2910800;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;449024;288147;245893;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.00017684916186783869;
282;0;3;2007;43;4315602;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;157307;551186;1124644;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;-0.9659258262890684;0.2588190451025203;1.0;0.0001;0.00038466822365709573
283;0;2;2007;31;3156700;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;288147;1124644;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.2246467991473532e-16;-1.0;1.0;0.0001;
284;1;1;2007;35;3556354;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;62408;52260;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
285;0;2;2007;35;3529906;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;245893;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;0.5109649122807017
286;0;2;2007;26;2604106;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.9659258262890683;-0.25881904510252063;1.0;0.0001;
287;0;1;2007;33;3300225;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;133299;230929;339957;428291;0.0;1.0;0.49999999999999994;0.8660254037844387;-0.4999999999999997;-0.8660254037844388;1.0;0.0001;0.08220973782771536
288;0;3;2007;29;2910800;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;505012;551186;386016;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;3.0;0.0001;
289;2;1;2007;43;4304663;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;62408;52260;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.2588190451025208;-0.9659258262890683;1.0;0.0001;
290;0;2;2007;27;2704302;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;157307;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;0.01361204954954955
291;0;2;2007;31;3160702;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;339957;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;-0.8660254037844385;-0.5000000000000004;1.0;0.0001;
292;0;1;2007;31;3136702;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;62408;230929;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
293;0;2;2007;31;3148103;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;23400;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;0.9375
294;0;2;2007;31;3127701;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;505012;288147;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
295;1;2;2007;16;1600535;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;61083;99197;37075;428291;0.0;1.0;0.49999999999999994;0.8660254037844387;0.7071067811865476;0.7071067811865476;3.0;0.0001;
296;0;2;2007;42;4207007;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;288147;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.9659258262890683;-0.25881904510252063;1.0;0.0001;
297;1;2;2007;28;2802106;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;288147;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;
298;0;2;2007;33;3303500;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;449024;99197;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;0.2322704081632653
299;0;2;2007;31;3136306;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;386016;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;-0.9659258262890684;0.2588190451025203;2.0;0.0001;
300;3;2;2007;42;4207809;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;63300;155614;245893;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
301;0;2;2007;52;5204706;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;288147;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.9659258262890683;-0.25881904510252063;1.0;0.0001;
302;0;2;2007;33;3303500;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;449024;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;
303;0;1;2007;33;3300456;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;449024;93846;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.2588190451025208;-0.9659258262890683;1.0;0.0001;0.3590062111801242
304;0;2;2007;31;3110806;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;1.0676375404530745
305;0;2;2007;31;3115508;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;155614;386016;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.4999999999999997;-0.8660254037844388;1.0;0.0001;
306;0;2;2007;31;3162559;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;288147;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.2588190451025208;-0.9659258262890683;1.0;0.0001;
307;0;1;2007;42;4209102;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;0.217989417989418
308;0;3;2007;29;2903201;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;1124644;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;-0.9659258262890683;-0.25881904510252063;2.0;0.0001;2.706896551724138
309;0;2;2007;26;2602902;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;157307;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0002923050913774121;
310;0;1;2007;41;4109609;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;133299;230929;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.4999999999999997;-0.8660254037844388;1.0;0.0001;
311;0;1;2007;31;3167509;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;449024;8580;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
312;0;1;2007;35;3505401;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;449024;95937;386016;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.2246467991473532e-16;-1.0;1.0;0.00022037421465914616;
313;0;1;2007;29;2916302;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;95937;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
314;0;2;2007;29;2910727;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;157307;551186;1124644;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.2588190451025208;-0.9659258262890683;1.0;0.0001;
315;0;2;2007;42;4201307;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
316;1;2;2007;50;5008305;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;63300;288147;1124644;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;0.9659258262890683;0.25881904510252074;0.0;0.00019700813368697057;0.0022058823529411764
317;0;1;2007;31;3147006;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;230929;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;0.10642341315089318
318;1;2;2007;43;4304507;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;449024;18434;1124644;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
319;0;2;2007;32;3205069;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;63300;155614;386016;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;0.12179487179487179
320;1;1;2007;42;4205803;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;449024;230929;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
321;0;1;2007;29;2932705;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;133299;230929;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.2246467991473532e-16;-1.0;1.0;0.0001;
322;0;1;2007;43;4312476;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;40637;230929;1124644;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.4999999999999997;-0.8660254037844388;1.0;0.0001;
323;0;3;2007;42;4207304;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;551186;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.2588190451025208;-0.9659258262890683;1.0;0.0001;2.2733333333333334
324;0;3;2007;42;4200606;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;288147;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.7071067811865471;-0.7071067811865479;1.0;0.0001;0.051036682615629984
325;0;2;2007;32;3205101;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;505012;551186;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0001;
326;4;2;2007;32;3203205;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;35001;99197;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;1.2246467991473532e-16;-1.0;1.0;0.0001;
327;0;2;2007;42;4209300;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
328;0;1;2007;29;2903201;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;40637;230929;245893;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.2588190451025208;-0.9659258262890683;1.0;0.0001;
329;0;2;2007;32;3203205;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.8660254037844387;-0.4999999999999998;1.0;0.0001;
330;2;1;2007;25;2504009;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;449024;95937;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;0.15350039330261828
331;0;2;2007;26;2607901;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;505012;551186;339957;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.0004109681300400293;
332;2;2;2007;11;1100155;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;288147;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;0.6281547033759423
333;2;2;2007;50;5006309;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;63300;288147;386016;101456;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;
334;0;2;2007;52;5200100;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;505012;551186;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.7071067811865471;-0.7071067811865479;1.0;0.0001;
335;3;3;2007;32;3204906;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;35001;99197;339957;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;
336;0;1;2007;29;2916302;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;230929;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.7071067811865476;-0.7071067811865475;1.0;0.0001;
337;2;1;2007;31;3147006;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;95937;339957;428291;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.9659258262890683;-0.25881904510252063;1.0;0.0001;0.07822878228782287
338;2;1;2007;33;3304300;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;133299;93846;339957;1486976;0.0;1.0;0.49999999999999994;0.8660254037844387;0.49999999999999994;-0.8660254037844387;1.0;0.00029505404208002105;
339;0;1;2007;23;2303006;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;449024;230929;386016;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;0.258819045102521;-0.9659258262890682;1.0;0.0001;
340;0;2;2007;25;2501807;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;449024;551186;1124644;1486976;0.7818314824680298;0.6234898018587336;0.49999999999999994;0.8660254037844387;-0.8660254037844385;-0.5000000000000004;1.0;0.0001;
